wavenumber(cm^-1),spol(y),ppol(zx),spol(x),ppol(zy)
3.266988139999999930e+03,-3.587741549311848118e-09,-1.020990642321893172e-08,-2.791329696092715621e-09,-6.681428402259523730e-09
3.268916709999999966e+03,-3.569431486604150582e-09,-1.014799643199861821e-08,-2.775852741143135368e-09,-6.632070407114001789e-09
3.270845269999999800e+03,-3.552590816678545550e-09,-1.009107572546787212e-08,-2.762053383644551733e-09,-6.588624140987729522e-09
3.272773839999999836e+03,-3.534611497979487815e-09,-1.003043216257882880e-08,-2.746913261822754130e-09,-6.540559551827032557e-09
3.274702400000000125e+03,-3.518069725301079212e-09,-9.974670679147975408e-09,-2.733415175845012941e-09,-6.498283027946420810e-09
3.276630970000000161e+03,-3.500411745901616663e-09,-9.915253731270007546e-09,-2.718599709344314040e-09,-6.451459745327248752e-09
3.278559529999999995e+03,-3.484160312225173779e-09,-9.860614333521716894e-09,-2.705391925330246168e-09,-6.410305143032191655e-09
3.280488089999999829e+03,-3.466814756021311352e-09,-9.802386249068338766e-09,-2.690889637213140886e-09,-6.364674069674597321e-09
3.282416659999999865e+03,-3.450845381863667312e-09,-9.748833241230084665e-09,-2.677961683470989398e-09,-6.324595980680395901e-09
3.284345220000000154e+03,-3.433803531183020560e-09,-9.691757443805442558e-09,-2.663761537585270519e-09,-6.280110268235564095e-09
3.286273790000000190e+03,-3.418108460474441913e-09,-9.639257244476155303e-09,-2.651103620852896905e-09,-6.241066085423348629e-09
3.288202350000000024e+03,-3.401362042224962320e-09,-9.583299013536474761e-09,-2.637195203518559221e-09,-6.197681529538929565e-09
3.290130920000000060e+03,-3.385933754049479302e-09,-9.531819278353614006e-09,-2.624797954055507768e-09,-6.159630717386618455e-09
3.292059479999999894e+03,-3.369474829572737388e-09,-9.476945392857325412e-09,-2.611171364882309540e-09,-6.117305405629083208e-09
3.293988049999999930e+03,-3.354306109387789164e-09,-9.426455188414623170e-09,-2.599025878202810448e-09,-6.080209543489408117e-09
3.295916610000000219e+03,-3.338127055685101323e-09,-9.372633840002017360e-09,-2.585671697514418987e-09,-6.038903707374436180e-09
3.297845170000000053e+03,-3.323211059768642867e-09,-9.323103797369264728e-09,-2.573769570687560634e-09,-6.002726518290663750e-09
3.299773740000000089e+03,-3.307304470325971409e-09,-9.270304274574005549e-09,-2.560678763476263902e-09,-5.962402231361184650e-09
3.301702299999999923e+03,-3.292634463128853316e-09,-9.221705802443508383e-09,-2.549011868593519913e-09,-5.927108955220562557e-09
3.303630869999999959e+03,-3.276993378360181059e-09,-9.169899126515368490e-09,-2.536175955867441661e-09,-5.887730507045812426e-09
3.305559429999999793e+03,-3.262562965590110883e-09,-9.122205056245867667e-09,-2.524736615206281088e-09,-5.853288289009215254e-09
3.307487999999999829e+03,-3.247180609781099035e-09,-9.071363196521977437e-09,-2.512147447753476582e-09,-5.814821563687756776e-09
3.309416560000000118e+03,-3.232983641409052355e-09,-9.024547476445748598e-09,-2.500928343067542241e-09,-5.781199176336785079e-09
3.311345130000000154e+03,-3.217853491851912680e-09,-8.974643525763080966e-09,-2.488578144894792150e-09,-5.743611714063356167e-09
3.313273689999999988e+03,-3.203884049211832071e-09,-8.928681160213700480e-09,-2.477572295713380975e-09,-5.710779457439033598e-09
3.315202249999999822e+03,-3.188999899037008758e-09,-8.879689491083892366e-09,-2.465453702372191809e-09,-5.674040502107684052e-09
3.317130819999999858e+03,-3.175252206901886721e-09,-8.834556267391195466e-09,-2.454654385428510152e-09,-5.641969963278964148e-09
3.319059380000000147e+03,-3.160607924004705338e-09,-8.786451822886471389e-09,-2.442760241031918757e-09,-5.606049922126229453e-09
3.320987950000000183e+03,-3.147076568272264624e-09,-8.742124911122399464e-09,-2.432161154048884448e-09,-5.574714336134124643e-09
3.322916510000000017e+03,-3.132666314042878746e-09,-8.694883809626243693e-09,-2.420484675790738903e-09,-5.539585144311034319e-09
3.324845080000000053e+03,-3.119346001119379221e-09,-8.651341056368879972e-09,-2.410079736520215870e-09,-5.508958863624778916e-09
3.326773639999999887e+03,-3.105164142664887138e-09,-8.604940322160597872e-09,-2.398614435337018465e-09,-5.474593752173363054e-09
3.328702200000000175e+03,-3.092049838598175360e-09,-8.562160627772988509e-09,-2.388397883716405663e-09,-5.444652460146182676e-09
3.330630770000000211e+03,-3.078090866966200968e-09,-8.516577942266067798e-09,-2.377137491072387251e-09,-5.411025745169258158e-09
3.332559330000000045e+03,-3.065177571784050001e-09,-8.474540604669484772e-09,-2.367103703131396604e-09,-5.381745975118353323e-09
3.334487900000000081e+03,-3.051436309125060319e-09,-8.429754876308552657e-09,-2.356042326715209851e-09,-5.348833399659634486e-09
3.336416459999999915e+03,-3.038719265867996559e-09,-8.388440167282975320e-09,-2.346185972697041184e-09,-5.320192885604204502e-09
3.338345029999999952e+03,-3.025190639023680306e-09,-8.344430874926289698e-09,-2.335317909948720750e-09,-5.287971139977427897e-09
3.340273589999999786e+03,-3.012665252759470217e-09,-8.303819795322796470e-09,-2.325633883544312048e-09,-5.259948617129360956e-09
3.342202159999999822e+03,-2.999344357963205146e-09,-8.260567157341115920e-09,-2.314953665987329235e-09,-5.228395417775570429e-09
3.344130720000000110e+03,-2.987006188221888205e-09,-8.220641401534586598e-09,-2.305437072165260882e-09,-5.200970566589293559e-09
3.346059279999999944e+03,-2.973888350341640737e-09,-8.178126528231280038e-09,-2.294939505265668601e-09,-5.170064722617774934e-09
3.347987849999999980e+03,-2.961733037017988419e-09,-8.138868263072255649e-09,-2.285585596529487647e-09,-5.143217993619032939e-09
3.349916409999999814e+03,-2.948813600329532403e-09,-8.097072556888826755e-09,-2.275265589995147492e-09,-5.112938982131624515e-09
3.351844979999999850e+03,-2.936837058958263726e-09,-8.058464956664061730e-09,-2.266069913770594901e-09,-5.086651918711750443e-09
3.353773540000000139e+03,-2.924111583252529749e-09,-8.017370650808128777e-09,-2.255922629511844462e-09,-5.056980210118446008e-09
3.355702110000000175e+03,-2.912309795735484192e-09,-7.979397298129058838e-09,-2.246880859293216461e-09,-5.031235028498824018e-09
3.357630670000000009e+03,-2.899773981855373304e-09,-7.938987236045247229e-09,-2.236901647893512303e-09,-5.002151914430640923e-09
3.359559240000000045e+03,-2.888143058540051344e-09,-7.901632285100712428e-09,-2.228009627223862179e-09,-4.976931586731279536e-09
3.361487799999999879e+03,-2.875792742285209958e-09,-7.861889892764810827e-09,-2.218194018334388176e-09,-4.948419136782741861e-09
3.363416360000000168e+03,-2.864328979035472021e-09,-7.825138217340948159e-09,-2.209447800679613016e-09,-4.923707462853103930e-09
3.365344930000000204e+03,-2.852160062739942784e-09,-7.786047303077943587e-09,-2.199791445417511179e-09,-4.895748372340505219e-09
3.367273490000000038e+03,-2.840859746773721373e-09,-7.749883946554116259e-09,-2.191187139446144509e-09,-4.871529604502393194e-09
3.369202060000000074e+03,-2.828868382770508900e-09,-7.711429201527584079e-09,-2.181685948498084535e-09,-4.844107493982714922e-09
3.371130619999999908e+03,-2.817727977483311719e-09,-7.675839881954134084e-09,-2.173219857764344077e-09,-4.820366642114585385e-09
3.373059189999999944e+03,-2.805910373142036536e-09,-7.638006328804325482e-09,-2.163869846087215515e-09,-4.793465681749443341e-09
3.374987749999999778e+03,-2.794926449814990809e-09,-7.602977239819524753e-09,-2.155538412442264751e-09,-4.770188366054130954e-09
3.376916319999999814e+03,-2.783278926266033839e-09,-7.565750387717002745e-09,-2.146335741194618687e-09,-4.743793356263845503e-09
3.378844880000000103e+03,-2.772448159609787419e-09,-7.531268177818042660e-09,-2.138135538022445461e-09,-4.720965776313916000e-09
3.380773439999999937e+03,-2.760967205868635687e-09,-7.494634163568204171e-09,-2.129076552755872968e-09,-4.695062218291552415e-09
3.382702009999999973e+03,-2.750286311069546521e-09,-7.460685754704543101e-09,-2.121004233400354665e-09,-4.672671022045269153e-09
3.384630569999999807e+03,-2.738968402661482583e-09,-7.424630834797487502e-09,-2.112085321126280985e-09,-4.647244780123024882e-09
3.386559139999999843e+03,-2.728434308408527482e-09,-7.391203891907382989e-09,-2.104137749241876810e-09,-4.625277344385227828e-09
3.388487700000000132e+03,-2.717276081075265169e-09,-7.355714914824586117e-09,-2.095355469250032534e-09,-4.600314928326437896e-09
3.390416270000000168e+03,-2.706885747913415643e-09,-7.322797337552527792e-09,-2.087529576120979859e-09,-4.578759023102855181e-09
3.392344830000000002e+03,-2.695883934119353590e-09,-7.287861561549936310e-09,-2.078880608192710232e-09,-4.554247457752824819e-09
3.394273400000000038e+03,-2.685634410426563351e-09,-7.255441632102800592e-09,-2.071173433351542459e-09,-4.533091326060962240e-09
3.396201959999999872e+03,-2.674785835628494910e-09,-7.221046708481521827e-09,-2.062654572230652576e-09,-4.509018126647864165e-09
3.398130520000000161e+03,-2.664674309374850012e-09,-7.189113226772491713e-09,-2.055063300666532162e-09,-4.488250555194010018e-09
3.400059090000000197e+03,-2.653975833302030357e-09,-7.155247033173357530e-09,-2.046671408626975930e-09,-4.464603610632879012e-09
3.401987650000000031e+03,-2.643999462550902217e-09,-7.123788846814678329e-09,-2.039193238806076688e-09,-4.444213626032657879e-09
3.403916220000000067e+03,-2.633448142104080120e-09,-7.090439927036419560e-09,-2.030925367991519434e-09,-4.420981459046115231e-09
3.405844779999999901e+03,-2.623604218950774435e-09,-7.059446374605540872e-09,-2.023557635298967372e-09,-4.400958591671173046e-09
3.407773349999999937e+03,-2.613197137964842986e-09,-7.026603467014686622e-09,-2.015410895164268689e-09,-4.378130054134218584e-09
3.409701910000000225e+03,-2.603483029675472895e-09,-6.996064211265321506e-09,-2.008151024846069396e-09,-4.358464223616381984e-09
3.411630479999999807e+03,-2.593217351802569500e-09,-6.963716388438023544e-09,-2.000122620609806237e-09,-4.336028572263993757e-09
3.413559040000000095e+03,-2.583630498025462652e-09,-6.933621403499890012e-09,-1.992968123795955711e-09,-4.316710069430294013e-09
3.415487599999999929e+03,-2.573503515735668690e-09,-6.901758200216192135e-09,-1.985055391781533738e-09,-4.294657033333303714e-09
3.417416169999999966e+03,-2.564041373932780045e-09,-6.872097618561644196e-09,-1.978003822219823186e-09,-4.275676417247513127e-09
3.419344729999999799e+03,-2.554050349333564561e-09,-6.840708594586228224e-09,-1.970204106845329586e-09,-4.253995920845242530e-09
3.421273299999999836e+03,-2.544710548668975160e-09,-6.811473120208357381e-09,-1.963253176419819950e-09,-4.235344261988759669e-09
3.423201860000000124e+03,-2.534852867965662560e-09,-6.780548275654148478e-09,-1.955563946112140935e-09,-4.214026669674209569e-09
3.425130430000000160e+03,-2.525633049778791053e-09,-6.751728746130370744e-09,-1.948711401824165705e-09,-4.195695273756285187e-09
3.427058989999999994e+03,-2.515906168148578658e-09,-6.721258367186685519e-09,-1.941130205407412797e-09,-4.174731286618535984e-09
3.428987560000000030e+03,-2.506804036261201403e-09,-6.692845886228593863e-09,-1.934373866264601540e-09,-4.156711767678109021e-09
3.430916119999999864e+03,-2.497205475444545171e-09,-6.662820534528252236e-09,-1.926898329608741750e-09,-4.136092408692539419e-09
3.432844680000000153e+03,-2.488218842898325597e-09,-6.634806593908762651e-09,-1.920236120675350435e-09,-4.118376754815159171e-09
3.434773250000000189e+03,-2.478746139960436485e-09,-6.605216964527585252e-09,-1.912863906440901347e-09,-4.098093275503702607e-09
3.436701810000000023e+03,-2.469872779490981433e-09,-6.577593036859315700e-09,-1.906293744239217666e-09,-4.080673596344406435e-09
3.438630380000000059e+03,-2.460523632061065602e-09,-6.548430346190707555e-09,-1.899022660597205154e-09,-4.060717702852572156e-09
3.440558939999999893e+03,-2.451761422160004261e-09,-6.521188275499323612e-09,-1.892542562637344605e-09,-4.043586458354127345e-09
3.442487509999999929e+03,-2.442533538253386519e-09,-6.492443852507370093e-09,-1.885370448149117012e-09,-4.023950058026117727e-09
3.444416070000000218e+03,-2.433880411681522364e-09,-6.465575711656205050e-09,-1.878978492753661670e-09,-4.007099965958800864e-09
3.446344639999999799e+03,-2.424771557263344922e-09,-6.437241122902229786e-09,-1.871903251244648245e-09,-3.987775236141661061e-09
3.448273200000000088e+03,-2.416225499218344360e-09,-6.410739205316928261e-09,-1.865597575096154268e-09,-3.971199261080222719e-09
3.450201759999999922e+03,-2.407233542471773890e-09,-6.382806370222960710e-09,-1.858617207929045305e-09,-3.952178711243726577e-09
3.452130329999999958e+03,-2.398792542638000040e-09,-6.356663058355919215e-09,-1.852395968877644712e-09,-3.935869980693787699e-09
3.454058889999999792e+03,-2.389915312965759253e-09,-6.329123868340929875e-09,-1.845508467451524959e-09,-3.917146219976774813e-09
3.455987459999999828e+03,-2.381577502999744424e-09,-6.303331998802380823e-09,-1.839369947345532346e-09,-3.901098235968614225e-09
3.457916020000000117e+03,-2.372812928998617034e-09,-6.276178684193148558e-09,-1.832573396266866128e-09,-3.882664185893898355e-09
3.459844590000000153e+03,-2.364576441171860549e-09,-6.250731166053764513e-09,-1.826515893329093746e-09,-3.866870592740323895e-09
3.461773149999999987e+03,-2.355922502162106438e-09,-6.223956163225752034e-09,-1.819808432853613241e-09,-3.848719402703007181e-09
3.463701709999999821e+03,-2.347785558824457946e-09,-6.198846214354302137e-09,-1.813830328297121481e-09,-3.833174122111311573e-09
3.465630279999999857e+03,-2.339240239001136101e-09,-6.172442040938080124e-09,-1.807210118917315005e-09,-3.815299090822254056e-09
3.467558840000000146e+03,-2.331201017899860357e-09,-6.147662826336988068e-09,-1.801309774742118366e-09,-3.799996104120965532e-09
3.469487410000000182e+03,-2.322762437988234777e-09,-6.121622429407376449e-09,-1.794775095464830472e-09,-3.782390879916613986e-09
3.471415970000000016e+03,-2.314819204606044635e-09,-6.097167411618190467e-09,-1.788950953372213735e-09,-3.767324430378197998e-09
3.473344540000000052e+03,-2.306485486604916930e-09,-6.071483804628620410e-09,-1.782500099054393622e-09,-3.749982792554651503e-09
3.475273099999999886e+03,-2.298636548030678974e-09,-6.047346618188890165e-09,-1.776750644988328450e-09,-3.735147307128650623e-09
3.477201669999999922e+03,-2.290405858551855643e-09,-6.022012994214934641e-09,-1.770381958227408491e-09,-3.718063228460343079e-09
3.479130230000000211e+03,-2.282649562176418356e-09,-5.998187439858368187e-09,-1.764705720722764115e-09,-3.703453310433431605e-09
3.481058790000000045e+03,-2.274520152918754112e-09,-5.973197276452891017e-09,-1.758417621515017232e-09,-3.686621014109723608e-09
3.482987360000000081e+03,-2.266854843327662339e-09,-5.949677204812850316e-09,-1.752813138709014252e-09,-3.672231371639963265e-09
3.484915919999999915e+03,-2.258824923697701092e-09,-5.925023924450002532e-09,-1.746604028148783757e-09,-3.655645129401851952e-09
3.486844489999999951e+03,-2.251249067530550147e-09,-5.901803564483776110e-09,-1.741069940909391000e-09,-3.641470763359938076e-09
3.488773049999999785e+03,-2.243316929932463016e-09,-5.877480864494998255e-09,-1.734938294618437261e-09,-3.625125084278708635e-09
3.490701619999999821e+03,-2.235828988156912111e-09,-5.854554483091594067e-09,-1.729473250078079053e-09,-3.611161086350868598e-09
3.492630180000000109e+03,-2.227992964409650865e-09,-5.830556218097401759e-09,-1.723417584867604703e-09,-3.595050644649474964e-09
3.494558750000000146e+03,-2.220591433572639844e-09,-5.807918227456793206e-09,-1.718020266866350111e-09,-3.581292256832087557e-09
3.496487309999999979e+03,-2.212849893732478797e-09,-5.784238404338291598e-09,-1.712039139278112975e-09,-3.565411885609778539e-09
3.498415869999999813e+03,-2.205533344560708204e-09,-5.761883461637884271e-09,-1.706708296759011512e-09,-3.551854554662255142e-09
3.500344439999999850e+03,-2.197884656116153697e-09,-5.738516130379258255e-09,-1.700800271964693669e-09,-3.536199179732402437e-09
3.502273000000000138e+03,-2.190651613017826619e-09,-5.716438818764628375e-09,-1.695534628249447993e-09,-3.522838370080412899e-09
3.504201570000000174e+03,-2.183094259275973472e-09,-5.693378382203454738e-09,-1.689698368193719863e-09,-3.507403185728827316e-09
3.506130130000000008e+03,-2.175943319290787894e-09,-5.671573522351112469e-09,-1.684496709626656942e-09,-3.494234556757164435e-09
3.508058700000000044e+03,-2.168475778380795358e-09,-5.648814415922805151e-09,-1.678730881906904681e-09,-3.479014837852371554e-09
3.509987259999999878e+03,-2.161405570089007321e-09,-5.627276956085312467e-09,-1.673592026639796675e-09,-3.466034177704325524e-09
3.511915829999999914e+03,-2.154026354091768769e-09,-5.604813749278223456e-09,-1.667895333357140309e-09,-3.451025335613396016e-09
3.513844390000000203e+03,-2.147035536696408599e-09,-5.583538761280994015e-09,-1.662818130254353692e-09,-3.438228556403050417e-09
3.515772950000000037e+03,-2.139743228311443554e-09,-5.561366251962304273e-09,-1.657189334970176393e-09,-3.423426190296042793e-09
3.517701520000000073e+03,-2.132830453110648784e-09,-5.540348828945074397e-09,-1.652172634432840662e-09,-3.410809267282763786e-09
3.519630079999999907e+03,-2.125623591364312839e-09,-5.518461742780441364e-09,-1.646610476337782982e-09,-3.396208989646995348e-09
3.521558649999999943e+03,-2.118787614257825953e-09,-5.497697292017187740e-09,-1.641653214014132401e-09,-3.383768126474881656e-09
3.523487209999999777e+03,-2.111664807384697938e-09,-5.476090576563321764e-09,-1.636156491901953072e-09,-3.369365729133602880e-09
3.525415779999999813e+03,-2.104904374258919986e-09,-5.455574518085079244e-09,-1.631257602674890415e-09,-3.357097183176824540e-09
3.527344340000000102e+03,-2.097864260751733867e-09,-5.434243239364921333e-09,-1.625825145449679723e-09,-3.342888575764578119e-09
3.529272910000000138e+03,-2.091178144767238529e-09,-5.413971102244292799e-09,-1.620983590980295453e-09,-3.330788711241440186e-09
3.531201469999999972e+03,-2.084219392534048820e-09,-5.392910441211341939e-09,-1.615614256669496975e-09,-3.316769917029790430e-09
3.533130029999999806e+03,-2.077606429125793594e-09,-5.372877953268023849e-09,-1.610829051196536625e-09,-3.304835253944621341e-09
3.535058599999999842e+03,-2.070727698909485648e-09,-5.352083109430226815e-09,-1.605521699319987617e-09,-3.291002353116638118e-09
3.536987160000000131e+03,-2.064186677358466728e-09,-5.332285913866126561e-09,-1.600791828459594583e-09,-3.279229404528127162e-09
3.538915730000000167e+03,-2.057386729648119205e-09,-5.311752382107996832e-09,-1.595545399477562567e-09,-3.265578689325097924e-09
3.540844290000000001e+03,-2.050916500465863889e-09,-5.292186315832357033e-09,-1.590869900075004061e-09,-3.253964117688346534e-09
3.542772860000000037e+03,-2.044194086637209272e-09,-5.271909601953863599e-09,-1.585683333848338681e-09,-3.240491928987695084e-09
3.544701419999999871e+03,-2.037793524710529528e-09,-5.252570598428036276e-09,-1.581061266204959652e-09,-3.229032489237397060e-09
3.546629989999999907e+03,-2.031147422463978359e-09,-5.232546310265479060e-09,-1.575933528152427958e-09,-3.215735266555791284e-09
3.548558550000000196e+03,-2.024815426391632774e-09,-5.213430396663729934e-09,-1.571363975277152929e-09,-3.204427802889733952e-09
3.550487110000000030e+03,-2.018244473059154315e-09,-5.193654329112069800e-09,-1.566294080911144774e-09,-3.191302130544959521e-09
3.552415680000000066e+03,-2.011979930494416412e-09,-5.174757535655313063e-09,-1.561776122459864993e-09,-3.180143523845695540e-09
3.554344239999999900e+03,-2.005482919941250496e-09,-5.155225402860922822e-09,-1.556763060309620002e-09,-3.167185978436942950e-09
3.556272809999999936e+03,-1.999284809391967108e-09,-5.136544025069653331e-09,-1.552295848201770794e-09,-3.156173292519639134e-09
3.558201370000000225e+03,-1.992860594145590614e-09,-5.117251723769281824e-09,-1.547338655661517491e-09,-3.143380589830063496e-09
3.560129939999999806e+03,-1.986727881580464932e-09,-5.098782053920861619e-09,-1.542921336822136547e-09,-3.132510918693512823e-09
3.562058500000000095e+03,-1.980375337800636418e-09,-5.079725571727166879e-09,-1.538019073809026330e-09,-3.119879860467204825e-09
3.563987070000000131e+03,-1.974307010463457404e-09,-5.061463985440742388e-09,-1.533650815160027379e-09,-3.109150375788908906e-09
3.565915629999999965e+03,-1.968025037323874374e-09,-5.042639398294726724e-09,-1.528802563426891160e-09,-3.096677846878063451e-09
3.567844189999999799e+03,-1.962020135562618159e-09,-5.024582435463627107e-09,-1.524482575380101782e-09,-3.086085842013971914e-09
3.569772759999999835e+03,-1.955807622261306899e-09,-5.005985821897728090e-09,-1.519687413746998921e-09,-3.073768761065562157e-09
3.571701320000000123e+03,-1.949865141475119324e-09,-4.988129933482811004e-09,-1.515414877033493818e-09,-3.063311508083900784e-09
3.573629890000000159e+03,-1.943721064172769418e-09,-4.969757623094589540e-09,-1.510671953335059381e-09,-3.051146965291579283e-09
3.575558449999999993e+03,-1.937840052151100156e-09,-4.952099420858793173e-09,-1.506446091284780503e-09,-3.040821853681987723e-09
3.577487020000000030e+03,-1.931763375542561616e-09,-4.933947740141297100e-09,-1.501754548907749269e-09,-3.028806967227658220e-09
3.579415579999999864e+03,-1.925942899219118924e-09,-4.916483910182364590e-09,-1.497574602531093314e-09,-3.018611454329260076e-09
3.581344149999999900e+03,-1.919932608732559384e-09,-4.898549264609898044e-09,-1.492933604198250605e-09,-3.006743415185529077e-09
3.583272710000000188e+03,-1.914171753694907392e-09,-4.881276565299645580e-09,-1.488798831660090513e-09,-2.996675023968549722e-09
3.585201270000000022e+03,-1.908226885834542743e-09,-4.863555516157487151e-09,-1.484207581815596470e-09,-2.984951137473417586e-09
3.587129840000000058e+03,-1.902524724978822955e-09,-4.846470697204272147e-09,-1.480117234974605183e-09,-2.975007410534156729e-09
3.589058399999999892e+03,-1.896644273887805928e-09,-4.828959721657108948e-09,-1.475574910132776609e-09,-2.963424961842093441e-09
3.590986969999999928e+03,-1.890999959891282837e-09,-4.812059759975790277e-09,-1.471528303160002883e-09,-2.953603591588625060e-09
3.592915530000000217e+03,-1.885182970114395040e-09,-4.794755487871153153e-09,-1.467034120729039148e-09,-2.942159976413174067e-09
3.594844099999999798e+03,-1.879595641730154563e-09,-4.778037346980823187e-09,-1.463030560284392838e-09,-2.932458670270557641e-09
3.596772660000000087e+03,-1.873841176540228267e-09,-4.760936478979359561e-09,-1.458583754857099194e-09,-2.921151348300198441e-09
3.598701230000000123e+03,-1.868309989362825142e-09,-4.744397187106941979e-09,-1.454622562838127734e-09,-2.911567871295612508e-09
3.600629789999999957e+03,-1.862617130297710120e-09,-4.727496492807041068e-09,-1.450222385701590771e-09,-2.900394364197462810e-09
3.602558349999999791e+03,-1.857141285796435649e-09,-4.711133216109611503e-09,-1.446302920695789217e-09,-2.890926578595311383e-09
3.604486919999999827e+03,-1.851509102756830929e-09,-4.694429457298349500e-09,-1.441948617468442711e-09,-2.879884426668424485e-09
3.606415480000000116e+03,-1.846087759214184137e-09,-4.678239272429823634e-09,-1.438070208438981850e-09,-2.870530165318048695e-09
3.608344050000000152e+03,-1.840515398688480066e-09,-4.661729427014995442e-09,-1.433761084509901685e-09,-2.859617050474773947e-09
3.610272609999999986e+03,-1.835147759769019911e-09,-4.645709546133550958e-09,-1.429923096512849021e-09,-2.850374240574430839e-09
3.612201180000000022e+03,-1.829634355444886975e-09,-4.629390579872024793e-09,-1.425658450475528700e-09,-2.839587859181773301e-09
3.614129739999999856e+03,-1.824319640057166878e-09,-4.613538273211421733e-09,-1.421860262149401948e-09,-2.830454478643870869e-09
3.616058300000000145e+03,-1.818864370581075449e-09,-4.597407285910050825e-09,-1.417639428602055481e-09,-2.819792621448054033e-09
3.617986870000000181e+03,-1.813601784095848177e-09,-4.581719808259112328e-09,-1.413880410682945179e-09,-2.810766657707418282e-09
3.619915430000000015e+03,-1.808203787158865741e-09,-4.565773815282917047e-09,-1.409702696286742218e-09,-2.800227088690253819e-09
3.621844000000000051e+03,-1.802992606571004083e-09,-4.550248621349787257e-09,-1.405982274776694777e-09,-2.791306656626691661e-09
3.623772559999999885e+03,-1.797651064330943833e-09,-4.534484769809311491e-09,-1.401847021608658705e-09,-2.780887231415828564e-09
3.625701129999999921e+03,-1.792490552100101819e-09,-4.519119295117355284e-09,-1.398164613671945853e-09,-2.772070451966715028e-09
3.627629690000000210e+03,-1.787204662106401852e-09,-4.503534789507249435e-09,-1.394071177518327270e-09,-2.761769076120099518e-09
3.629558259999999791e+03,-1.782094094521397576e-09,-4.488326521852152265e-09,-1.390426212465274707e-09,-2.753054115038165647e-09
3.631486820000000080e+03,-1.776863069352082279e-09,-4.472918622601100819e-09,-1.386373962451759718e-09,-2.742868742564031837e-09
3.633415379999999914e+03,-1.771801763352262555e-09,-4.457865169197001830e-09,-1.382765901575431970e-09,-2.734253846618093293e-09
3.635343949999999950e+03,-1.766624803110132438e-09,-4.442631122798242015e-09,-1.378754199642824978e-09,-2.724182441027948626e-09
3.637272509999999784e+03,-1.761612034250340218e-09,-4.427730002751804875e-09,-1.375182475203851594e-09,-2.715665823604783195e-09
3.639201079999999820e+03,-1.756488407940836591e-09,-4.412667246573759355e-09,-1.371210736461927716e-09,-2.705706469577766844e-09
3.641129640000000109e+03,-1.751523492071489592e-09,-4.397916096631418258e-09,-1.367674812282257088e-09,-2.697286423007098148e-09
3.643058210000000145e+03,-1.746452455276924331e-09,-4.383022050644844218e-09,-1.363742443772272604e-09,-2.687437211548119963e-09
3.644986769999999979e+03,-1.741534720822288271e-09,-4.368418554701444844e-09,-1.360241794569287968e-09,-2.679112067871913869e-09
3.646915340000000015e+03,-1.736515542801809319e-09,-4.353690689446090558e-09,-1.356348215310619332e-09,-2.669371133028772813e-09
3.648843899999999849e+03,-1.731644330468320798e-09,-4.339232577362575182e-09,-1.352882326410043404e-09,-2.661139262839233539e-09
3.650772460000000137e+03,-1.726676319808456013e-09,-4.324668477882854765e-09,-1.349026986368553939e-09,-2.651504816033107060e-09
3.652701030000000173e+03,-1.721850956335080488e-09,-4.310353459181983945e-09,-1.345595334144494850e-09,-2.643364591806853868e-09
3.654629590000000007e+03,-1.716933382498077744e-09,-4.295950627567709687e-09,-1.341777655898641873e-09,-2.633834813504173975e-09
3.656558160000000044e+03,-1.712153258530880881e-09,-4.281776586524871954e-09,-1.338379765538313397e-09,-2.625784715596980816e-09
3.658486719999999877e+03,-1.707285429960033648e-09,-4.267532637723065237e-09,-1.334599202207667585e-09,-2.616357861728525650e-09
3.660415289999999914e+03,-1.702549921379084341e-09,-4.253497435356844159e-09,-1.331234589227922787e-09,-2.608396369815419991e-09
3.662343850000000202e+03,-1.697731158990081838e-09,-4.239410030124437198e-09,-1.327490604718196150e-09,-2.599070734650985065e-09
3.664272419999999784e+03,-1.693039652870920226e-09,-4.225511569038724709e-09,-1.324158794186114262e-09,-2.591196362703088334e-09
3.666200980000000072e+03,-1.688269289771378387e-09,-4.211578412841577367e-09,-1.320450862914615174e-09,-2.581970277776746895e-09
3.668129539999999906e+03,-1.683621208986031082e-09,-4.197814698301296365e-09,-1.317151407662819812e-09,-2.574181606845384848e-09
3.670058109999999942e+03,-1.678898565347447063e-09,-4.184033478172850535e-09,-1.313478995832871065e-09,-2.565053406180051848e-09
3.671986669999999776e+03,-1.674293293519433259e-09,-4.170402430175583003e-09,-1.310211420671122118e-09,-2.557348981784059908e-09
3.673915239999999812e+03,-1.669617751113990369e-09,-4.156771000574247203e-09,-1.306574041568787915e-09,-2.548317102506315123e-09
3.675843800000000101e+03,-1.665054707418584630e-09,-4.143270640515354057e-09,-1.303337898786531958e-09,-2.540695535799277523e-09
3.677772370000000137e+03,-1.660425634318645868e-09,-4.129786834739178919e-09,-1.299735056798431372e-09,-2.531758415143252818e-09
3.679700929999999971e+03,-1.655904248155971172e-09,-4.116415221708328085e-09,-1.296529907306288901e-09,-2.524218347868005754e-09
3.681629500000000007e+03,-1.651321023578456158e-09,-4.103076913670891847e-09,-1.292961116315708471e-09,-2.515374456382449860e-09
3.683558059999999841e+03,-1.646840734347238007e-09,-4.089832143549930126e-09,-1.289786529431214480e-09,-2.507914560022108390e-09
3.685486620000000130e+03,-1.642302772217414940e-09,-4.076637306024965273e-09,-1.286251330266206066e-09,-2.499162432719595061e-09
