wavenumber(cm^-1),k(x),k(y),k(z)
2.676847429999999804e+03,5.924331027418372822e-03,1.796262802134913628e-01,3.737021096809865078e-02
2.678775990000000093e+03,1.825402569280420301e-02,1.580432942035355226e-01,2.406065643035356499e-02
2.680704560000000129e+03,6.920633740753028181e-03,1.025718319551672114e-01,1.782585036837679507e-02
2.682633119999999963e+03,1.505374353891088951e-02,8.816997680424769335e-02,1.429761380174178476e-02
2.684561689999999999e+03,1.480863049475513414e-02,9.661398929475163710e-02,1.388291865867889371e-02
2.686490249999999833e+03,5.137007938942105348e-03,6.874507570607493734e-02,2.149094395613969366e-02
2.688418810000000121e+03,-4.411785794716790304e-03,5.093257197688431243e-02,2.566041955550730017e-02
2.690347380000000157e+03,-2.934990944709392913e-03,3.931095439767644945e-02,2.321178632138266168e-02
2.692275939999999991e+03,6.843582057509155388e-03,3.760994808835162184e-02,1.635905265144084811e-02
2.694204510000000028e+03,-1.662448872433713561e-03,3.903593716946895942e-02,1.708818281936062833e-02
2.696133069999999861e+03,9.582002498636328029e-04,4.188143556381277582e-02,1.796423905701034426e-02
2.698061639999999898e+03,1.240315224488717366e-02,5.082184337651496353e-02,2.101317096489744782e-02
2.699990200000000186e+03,5.169821182626987977e-03,2.696739836083850150e-02,3.022406113563033681e-02
2.701918770000000222e+03,3.116791180904745009e-02,2.515282570940896925e-02,2.689171021292465283e-02
2.703847330000000056e+03,2.955581638918165777e-02,1.897666301566774613e-02,2.925321802935297241e-02
2.705775889999999890e+03,1.373794432868898942e-02,9.992499347825775299e-03,2.947996072985750032e-02
2.707704459999999926e+03,3.826974611170718115e-03,1.130735692286371531e-02,3.242887767568986696e-02
2.709633020000000215e+03,1.529102464869771215e-02,1.459208102577623338e-02,3.716824480874622583e-02
2.711561589999999796e+03,1.673104457546146367e-02,1.259408917480384256e-03,4.031850700968723361e-02
2.713490150000000085e+03,3.417269227006962395e-02,2.481100135567589071e-02,4.033987831048719414e-02
2.715418720000000121e+03,1.579531115658803012e-02,1.957822983357171854e-03,4.827602392872538950e-02
2.717347279999999955e+03,1.362628574289158345e-02,1.105554006460115340e-02,5.296471879959575857e-02
2.719275849999999991e+03,2.056886485122489533e-02,1.915274018913948328e-02,6.859997211150460628e-02
2.721204409999999825e+03,2.823843010634867479e-02,2.597526769868645224e-02,1.026520581340652355e-01
2.723132970000000114e+03,2.575228948498420670e-02,1.863119091283916770e-02,1.541910813869799557e-01
2.725061540000000150e+03,3.901296776100891123e-02,-6.745358218203859405e-03,1.907592911318344020e-01
2.726990099999999984e+03,3.087271487203008258e-02,1.048473990994157681e-02,2.172628011357832789e-01
2.728918670000000020e+03,1.498361162383662210e-02,4.651956766674836090e-03,1.823545338913492020e-01
2.730847229999999854e+03,2.006682256079748636e-02,2.260066833180312748e-03,1.341303802720154315e-01
2.732775799999999890e+03,-2.327927577455604635e-03,-7.613364858553982317e-03,9.862453596552110680e-02
2.734704360000000179e+03,-2.173374607347772387e-03,-1.018189749172281056e-02,6.981338445262921799e-02
2.736632930000000215e+03,1.614892888403506380e-02,1.341439404496574733e-03,4.841962060364275733e-02
2.738561490000000049e+03,2.475572987745397469e-02,3.632163544916866722e-03,4.011709506950844606e-02
2.740490049999999883e+03,7.566966624987602960e-03,-1.085061397155554809e-02,2.906679275722898539e-02
2.742418619999999919e+03,9.269698484315113882e-03,5.332561769904479131e-03,1.285344240051275108e-02
2.744347180000000208e+03,-8.232549927921585520e-03,-1.013558961180940216e-02,1.108212806632630221e-02
2.746275749999999789e+03,-6.564582457926348437e-05,-3.272981846969684819e-03,7.283213406706135103e-03
2.748204310000000078e+03,9.665486318030656540e-03,-1.378702952755588495e-03,7.406365326486009058e-03
2.750132880000000114e+03,1.551905794309664868e-02,1.498134441019024349e-02,8.584103347412120819e-03
2.752061439999999948e+03,1.685271607256206595e-03,8.862549759148602435e-03,7.206041822817852750e-03
2.753990009999999984e+03,-5.311491598393326859e-03,1.785465649409461722e-03,8.628865707637418600e-03
2.755918569999999818e+03,1.174577483801425353e-03,2.499023485502975019e-03,4.787960620307009710e-03
2.757847130000000107e+03,1.272415146994684268e-03,1.601756213008771615e-03,4.502664085750053731e-03
2.759775700000000143e+03,-2.428814085116648078e-02,-2.447355687306757704e-02,9.086924154604889350e-03
2.761704259999999977e+03,-1.059785766237998552e-03,-2.010760004938538618e-03,7.374072205024661056e-03
2.763632830000000013e+03,1.999980653095384791e-03,-1.347088811700890287e-03,3.240148523191835762e-03
2.765561389999999847e+03,7.848432317291745633e-03,-1.037586598847616351e-02,4.028097008305049805e-03
2.767489959999999883e+03,3.572285196233392947e-03,-1.515254344581631017e-02,4.704394596107728914e-03
2.769418520000000171e+03,1.985790300568021291e-02,1.645594442050382286e-02,-1.729279485393702461e-03
2.771347080000000005e+03,-5.144993149498661763e-04,-1.495766722085109307e-03,1.829336454346775897e-03
2.773275650000000041e+03,1.679794787927546551e-02,1.655722795117269691e-02,-1.742120031628691850e-03
2.775204209999999875e+03,5.903948040828070967e-03,6.056247147173362752e-03,4.983826038775287246e-04
2.777132779999999912e+03,8.658044337383288130e-03,9.193067892989976314e-03,2.190388523021707197e-04
2.779061340000000200e+03,2.578539901178673703e-03,3.831583972043735818e-03,2.255744670387593159e-03
2.780989909999999782e+03,-6.793269627955827311e-03,-2.970718857654895250e-03,7.830398867322761053e-03
2.782918470000000070e+03,2.862792579611983697e-03,2.071760694814506198e-02,1.797822002944176115e-02
2.784847040000000106e+03,1.230375167198904376e-03,2.174135394131477411e-02,1.694786117475197140e-02
2.786775599999999940e+03,8.332163055688440040e-03,1.278298736786269083e-02,9.053957400492440924e-03
2.788704159999999774e+03,1.738574363046313520e-02,1.715525822969762859e-02,5.524723738615746303e-03
2.790632729999999810e+03,1.011773187926799655e-02,3.915145813159134729e-03,7.561240896242468583e-03
2.792561290000000099e+03,1.675808001505805361e-02,1.210927750681516828e-03,8.684911873991478168e-03
2.794489860000000135e+03,1.000388052701129717e-02,-7.439316906347435976e-03,1.533199536732289363e-02
2.796418419999999969e+03,6.925610580822911047e-03,-4.154578102744097327e-04,8.838419084299831141e-03
2.798346990000000005e+03,1.336355856006266399e-02,1.083196762678218482e-02,7.078229116031225544e-03
2.800275549999999839e+03,-6.210052449604962395e-03,-8.408864126591872670e-03,1.166346855779359579e-02
2.802204119999999875e+03,5.415764548925964574e-04,-3.242524417177604628e-03,1.178896329074217639e-02
2.804132680000000164e+03,1.470760814405353695e-02,1.451158273730608194e-03,1.563701707134211930e-02
2.806061239999999998e+03,1.449975322033455289e-03,-2.572251943114186104e-02,2.203290931536463354e-02
2.807989810000000034e+03,4.727787651386062412e-02,5.054516568402715737e-03,1.351514753439252148e-02
2.809918369999999868e+03,3.656725300891081054e-02,8.598264788335471115e-03,6.458197628913879031e-03
2.811846939999999904e+03,1.696900525240582769e-02,-3.257565382016693045e-03,9.200418538088141890e-03
2.813775500000000193e+03,1.253607154096890962e-02,1.631966760308262501e-02,5.677211413697797956e-03
2.815704069999999774e+03,-2.039807362103595104e-02,-2.025839047978410593e-02,8.815141371719289326e-03
2.817632630000000063e+03,-1.228332481974553098e-03,-7.534286337025848700e-04,2.646016375533342437e-03
2.819561200000000099e+03,2.841048669318738552e-03,4.072650492788642065e-03,1.500279745798958377e-03
2.821489759999999933e+03,-4.778663236043255089e-03,-2.178658584360008282e-03,3.301600718712409486e-03
2.823418320000000222e+03,1.017988414476621263e-03,7.449617518147929468e-03,3.490481325227378154e-03
2.825346889999999803e+03,9.320118480619969670e-03,3.758706297934953644e-02,9.440374879889336379e-03
2.827275450000000092e+03,7.859882326851851467e-03,3.772593153190343523e-02,1.876078739191480022e-02
2.829204020000000128e+03,-1.332172653911961949e-02,3.069513509188292674e-02,2.448208190824876368e-02
2.831132579999999962e+03,-4.169071519627806817e-03,3.390322784439791376e-02,1.617608934586562200e-02
2.833061149999999998e+03,-6.195571856796061594e-03,2.276131132078825642e-02,1.094016325228230543e-02
2.834989709999999832e+03,5.768484723128799833e-03,1.843920900642009517e-02,8.217161775728289499e-03
2.836918279999999868e+03,-1.757755710515989311e-03,2.753019281527280000e-03,8.057702729061751862e-03
2.838846840000000157e+03,-5.379556453549609076e-03,-1.920913316438200083e-03,1.059045062175806816e-02
2.840775399999999991e+03,-3.851489984028219193e-03,3.510216037612715057e-03,7.176834041814636814e-03
2.842703970000000027e+03,2.658428065344475063e-03,1.369140743959284222e-02,4.493224344995144087e-03
2.844632529999999861e+03,2.818445873352935695e-03,5.552183800412019248e-03,7.194572731025025009e-03
2.846561099999999897e+03,-1.595272194303009802e-02,-1.450907936670674421e-02,1.281508560337792091e-02
2.848489660000000185e+03,-1.682159254580721172e-02,-1.574057195212552607e-02,1.484599913500353648e-02
2.850418230000000221e+03,1.581278779860156858e-02,1.679288682912193423e-02,4.115555212418386608e-03
2.852346790000000055e+03,-6.159961149783453258e-03,-5.140099713108690557e-03,5.939689002540567316e-03
2.854275360000000092e+03,-5.258989706956539167e-02,-5.141348208261339869e-02,1.713392466398519498e-02
2.856203919999999925e+03,-9.909884962264811983e-03,-8.601372188338661864e-03,1.024889580855542492e-02
2.858132480000000214e+03,1.493462543614768219e-02,1.355433062248470079e-02,8.441588148540863507e-03
2.860061049999999796e+03,1.587625134979580091e-02,3.504582835311229050e-02,2.224339135091094044e-02
2.861989610000000084e+03,7.998553728070970092e-03,4.135742387747835813e-02,2.245955479988571632e-02
2.863918180000000120e+03,-3.235186987107997367e-04,5.371228391946582248e-02,2.190911131900464062e-02
2.865846739999999954e+03,-9.245287632249335821e-03,2.904640465080244455e-02,1.270977513121561604e-02
2.867775309999999990e+03,8.039226896565356689e-03,3.074166701458852166e-02,1.632506972479380938e-02
2.869703869999999824e+03,2.187648065878617168e-02,6.643137251094336643e-03,1.219645951175592040e-02
2.871632439999999860e+03,2.901672625672102254e-02,6.010654626089493441e-03,7.620231899029382937e-03
2.873561000000000149e+03,1.514038714888844318e-02,-1.267246188259668963e-02,1.505993841907575341e-02
2.875489559999999983e+03,7.768566746104860372e-03,-4.455907116053418014e-03,1.509370751335061683e-02
2.877418130000000019e+03,7.019321066082536385e-03,6.185941515194471642e-03,8.172351889740758074e-03
2.879346689999999853e+03,1.362704615776071798e-02,3.663789202371892095e-02,1.216855550256355214e-03
2.881275259999999889e+03,1.558235345892378630e-02,2.325430326476092893e-02,-8.321974712174824750e-04
2.883203820000000178e+03,1.967116604877986591e-02,2.037605056514376484e-02,-1.967266123954496473e-03
2.885132390000000214e+03,1.625379807372830804e-02,1.480710107088513937e-02,-1.071223433007210436e-03
2.887060950000000048e+03,8.440627862103948151e-03,3.136695510979624606e-03,1.866220157088993754e-03
2.888989520000000084e+03,1.481554517971696468e-02,-7.673339753862412974e-03,7.523675047865189744e-03
2.890918079999999918e+03,1.602721042810160978e-02,2.318339703607926686e-03,6.547967072192984253e-03
2.892846640000000207e+03,3.349375620563393996e-02,1.430317885853375250e-02,8.124786019812172896e-03
2.894775209999999788e+03,2.079108341248296979e-02,3.411961793542471998e-03,4.312517343501862457e-03
2.896703770000000077e+03,4.613875305150015420e-03,-1.329113569980409741e-02,1.251338592451397072e-02
2.898632340000000113e+03,3.604961303483362328e-02,5.382211175548865835e-03,9.367285636113796554e-03
2.900560899999999947e+03,3.012399621840170655e-02,1.702205418250040108e-03,1.397987258051532934e-02
2.902489469999999983e+03,3.528795492428639380e-02,9.675239680079116694e-03,1.421826980736154954e-02
2.904418029999999817e+03,2.639444385430799248e-02,-7.909647578332058143e-03,1.865135998346387561e-02
2.906346590000000106e+03,2.572513006346916972e-02,-7.333924086314904354e-03,2.142788845832242772e-02
2.908275160000000142e+03,3.881099746932577255e-02,1.852921706688009755e-03,2.029999616412318797e-02
2.910203719999999976e+03,4.798756212493165280e-02,-7.477252514434441430e-03,2.492500462802136121e-02
2.912132290000000012e+03,5.249791358722349227e-02,1.022233648612584297e-02,2.260716899850852973e-02
2.914060849999999846e+03,5.180660677462975428e-02,2.924120584017030414e-02,1.416619213683334086e-02
2.915989419999999882e+03,2.315178162240864174e-02,3.997594936788862602e-02,1.353640924318787880e-02
2.917917980000000171e+03,1.551402828787709631e-02,9.195700503632891695e-03,7.692869595506845841e-03
2.919846550000000207e+03,1.753435561905312273e-02,9.628293542911751587e-03,3.682671980748901137e-03
2.921775110000000041e+03,3.844313652389481917e-02,5.301710312378958914e-03,1.047253783056999177e-02
2.923703669999999875e+03,2.829652979537682425e-02,-9.035832398695405835e-04,1.395409001736643007e-02
2.925632239999999911e+03,2.014672827582511191e-02,4.395333243496055316e-03,1.241156848909009264e-02
2.927560800000000199e+03,-2.823898049681636551e-04,1.443181780200577732e-02,1.163269311692138007e-02
2.929489369999999781e+03,1.468756165449176115e-02,3.285997772317853644e-02,6.473575894824055640e-03
2.931417930000000069e+03,-2.903388349995011507e-03,-1.914538597956230292e-04,7.524943112868575680e-03
2.933346500000000106e+03,-3.491942792786232545e-03,-2.376782081622257157e-03,6.783733602353301043e-03
2.935275059999999939e+03,1.240069695799111277e-02,1.818924511209814646e-02,6.128043477114385879e-03
2.937203629999999976e+03,2.479355017501263039e-02,1.716492774906736712e-02,7.181835282370968750e-03
2.939132189999999810e+03,2.259980976353116733e-02,1.424560187659219476e-02,4.550307039328361711e-03
2.941060750000000098e+03,7.456321959200676915e-04,-5.509730650226460358e-03,9.736218736000180549e-03
2.942989320000000134e+03,9.016973129554101130e-03,7.903864801697409875e-03,3.132670768814183916e-03
2.944917879999999968e+03,3.015281388509405500e-03,3.808687390890422297e-03,3.054292260290808556e-03
2.946846450000000004e+03,-3.426296846598596030e-03,3.947901356839963148e-03,6.697686417320023594e-03
2.948775009999999838e+03,3.315198693437952128e-03,1.717655562791096241e-02,1.284832448403818057e-02
2.950703579999999874e+03,-3.853038113258781296e-03,2.440928849107543153e-02,1.547824979570101844e-02
2.952632140000000163e+03,2.489490116517383347e-02,2.596673283267712448e-02,2.200085637323877241e-02
2.954560710000000199e+03,3.386776209615224853e-02,4.920950165575489407e-03,3.218285011652435856e-02
2.956489270000000033e+03,4.203301960063673959e-02,-2.428339800584754585e-03,3.448535695617973434e-02
2.958417829999999867e+03,4.786240064132947503e-02,1.079577191618300838e-03,2.129561129517052939e-02
2.960346399999999903e+03,4.151857114863771042e-02,-2.447947087824256778e-03,2.043817736240565244e-02
2.962274960000000192e+03,4.086494147455095594e-02,-6.960336867798092193e-03,2.558944773318169719e-02
2.964203529999999773e+03,1.245168892438142279e-02,-2.735246053567152221e-03,1.941149361955281372e-02
2.966132090000000062e+03,4.418952736435900752e-02,2.324369278900655783e-02,1.521436566064938815e-02
2.968060660000000098e+03,2.151666289685337172e-02,1.132921899533390932e-02,1.958651009158135850e-02
2.969989219999999932e+03,3.511448534202069732e-02,5.542470843143734380e-03,2.294501877275981552e-02
2.971917789999999968e+03,2.946766677899415390e-02,-1.056425088928270202e-02,2.344353423491143604e-02
2.973846349999999802e+03,6.319698602079790173e-02,1.667986247930498475e-02,2.043022945173902233e-02
2.975774910000000091e+03,6.737966056021570116e-02,1.084443810078213749e-02,1.797269252893951216e-02
2.977703480000000127e+03,5.664077639716565832e-02,8.062446784778749820e-03,1.707676642910399209e-02
2.979632039999999961e+03,2.805568238400498945e-02,2.434674241515163290e-03,9.278888885455235935e-03
2.981560609999999997e+03,1.807473080774611371e-02,6.594102273772167386e-03,3.972352785595211454e-03
2.983489169999999831e+03,1.850039843325378477e-02,3.650511077436094810e-03,7.807603749570611942e-03
2.985417739999999867e+03,1.914337765469163385e-02,1.547193725375411999e-02,8.567924837299999499e-03
2.987346300000000156e+03,-9.896226940858971616e-04,-2.277280370819375656e-03,1.026814474729561243e-02
2.989274870000000192e+03,8.237876364794376877e-03,8.131122506422686080e-03,1.166185581572602541e-02
2.991203430000000026e+03,1.945041329686873419e-02,2.391653978464516536e-02,1.239360151730119382e-02
2.993131989999999860e+03,8.201117270940562910e-04,2.279409579857881799e-02,1.418230814990783552e-02
2.995060559999999896e+03,1.038489498532136468e-04,3.096096072839953431e-02,1.602949614363040343e-02
2.996989120000000185e+03,1.642480406620954250e-02,2.976413143532238154e-02,9.506768765341217994e-03
2.998917690000000221e+03,1.456904789176182921e-02,2.194412264654937300e-02,1.549541063704873260e-02
3.000846250000000055e+03,-7.883127825664111923e-03,-1.342877108125431658e-02,1.587181754547102933e-02
3.002774820000000091e+03,-3.489194697302642318e-04,-8.937423013238576797e-04,3.763816415876728577e-03
3.004703379999999925e+03,4.273494869056265939e-04,3.529497845824884129e-04,1.746594948354248181e-03
3.006631949999999961e+03,5.301724913956772740e-04,5.121324694937224318e-04,1.091661451919600980e-03
3.008560509999999795e+03,5.201042006776021055e-04,5.019965448473130958e-04,7.892454653244952408e-04
3.010489070000000083e+03,4.869404998507285672e-04,4.618817343516342755e-04,6.199113326083992726e-04
3.012417640000000119e+03,4.510404574437716554e-04,4.205039569509401703e-04,5.130146982617949606e-04
3.014346199999999953e+03,4.176089968378243387e-04,3.840102456911333498e-04,4.398247495892603550e-04
3.016274769999999990e+03,3.877836885114942342e-04,3.530936999055116015e-04,3.867022967911256911e-04
3.018203329999999823e+03,3.615140713293615881e-04,3.271231446121577167e-04,3.464219461633386184e-04
3.020131899999999860e+03,3.384200592492160771e-04,3.052480399813907452e-04,3.148264138015872179e-04
3.022060460000000148e+03,3.180677711821628902e-04,2.866942192173057018e-04,2.893668550287907103e-04
3.023989030000000184e+03,3.000550637302854527e-04,2.708234534915975240e-04,2.683977382413395047e-04
3.025917590000000018e+03,2.840347745181289515e-04,2.571278283131811265e-04,2.508121129764488851e-04
3.027846149999999852e+03,2.697145197232327660e-04,2.452068617676778171e-04,2.358384353469349483e-04
3.029774719999999888e+03,2.568506679321428451e-04,2.347450804813029537e-04,2.229231246660613079e-04
3.031703280000000177e+03,2.452407776844693697e-04,2.254930341770352837e-04,2.116590458852313792e-04
3.033631850000000213e+03,2.347159327327557829e-04,2.172518915333649932e-04,2.017398427982333980e-04
3.035560410000000047e+03,2.251350611696588345e-04,2.098622939566132056e-04,1.929309471437118601e-04
3.037488980000000083e+03,2.163794187511563865e-04,2.031952438813796182e-04,1.850494169472609611e-04
3.039417539999999917e+03,2.083488786298089287e-04,1.971457594550481086e-04,1.779507461161244388e-04
3.041346100000000206e+03,2.009582956809472518e-04,1.916275543630172019e-04,1.715190469025860043e-04
3.043274669999999787e+03,1.941350006142087271e-04,1.865692731981268633e-04,1.656603746222876821e-04
3.045203230000000076e+03,1.878167523076605769e-04,1.819115667475318940e-04,1.602978396030530438e-04
3.047131800000000112e+03,1.819497692281614898e-04,1.776045922758745738e-04,1.553677275228512939e-04
3.049060359999999946e+03,1.764875915573746652e-04,1.736063932414863347e-04,1.508169653096649528e-04
3.050988929999999982e+03,1.713896945496751873e-04,1.698812907068054522e-04,1.466008172247533492e-04
3.052917489999999816e+03,1.666207804819079172e-04,1.663989169487365056e-04,1.426814594302457714e-04
3.054846059999999852e+03,1.621497959940841182e-04,1.631331554681369925e-04,1.390265468433116473e-04
3.056774620000000141e+03,1.579494932156210970e-04,1.600615589062385081e-04,1.356083878424488645e-04
3.058703179999999975e+03,1.539957334446747099e-04,1.571646394424286420e-04,1.324030233799121685e-04
3.060631750000000011e+03,1.502671195338455934e-04,1.544254450242707162e-04,1.293896605745282276e-04
3.062560309999999845e+03,1.467446762990976461e-04,1.518292060788055224e-04,1.265502075503908139e-04
3.064488879999999881e+03,1.434114043282322718e-04,1.493629154430967587e-04,1.238687539994689135e-04
3.066417440000000170e+03,1.402521610163669859e-04,1.470151695204340275e-04,1.213313517240563683e-04
3.068346010000000206e+03,1.372532961819702480e-04,1.447758437644402704e-04,1.189256247815419226e-04
3.070274570000000040e+03,1.344025907415286839e-04,1.426360048475976865e-04,1.166406442581636446e-04
3.072203140000000076e+03,1.316889668926048032e-04,1.405876618483087575e-04,1.144666357188073601e-04
3.074131699999999910e+03,1.291024646363273768e-04,1.386237239122161324e-04,1.123949128041214413e-04
3.076060260000000198e+03,1.266340189442589025e-04,1.367378135179001821e-04,1.104176607949004704e-04
3.077988829999999780e+03,1.242753986430988086e-04,1.349242056403627274e-04,1.085278574009363681e-04
3.079917390000000069e+03,1.220191482039069224e-04,1.331777734638627572e-04,1.067192019022307394e-04
3.081845960000000105e+03,1.198584231836033161e-04,1.314938543152060308e-04,1.049859638253611819e-04
3.083774519999999939e+03,1.177870138492342753e-04,1.298682628138780523e-04,1.033229862284786553e-04
3.085703089999999975e+03,1.157991939475695866e-04,1.282971696764300870e-04,1.017255517689406971e-04
3.087631649999999809e+03,1.138897527844751024e-04,1.267771248985571908e-04,1.001893982816578024e-04
3.089560219999999845e+03,1.120538650911857994e-04,1.253049540079031847e-04,9.871060598397238793e-05
3.091488780000000133e+03,1.102871283626259447e-04,1.238777876816580105e-04,9.728562088251749230e-05
3.093417339999999967e+03,1.085854580957020693e-04,1.224929784214767649e-04,9.591116506070583667e-05
3.095345910000000003e+03,1.069450849016894794e-04,1.211480988224204476e-04,9.458422996024130707e-05
3.097274469999999837e+03,1.053625491928614606e-04,1.198409390102382497e-04,9.330206869783959443e-05
3.099203039999999874e+03,1.038346162742961708e-04,1.185694385163297437e-04,9.206212457207837475e-05
3.101131600000000162e+03,1.023583187515891406e-04,1.173317230818829356e-04,9.086206319674953547e-05
3.103060170000000198e+03,1.009308722183943635e-04,1.161260364181223079e-04,8.969970231447153559e-05
3.104988730000000032e+03,9.954971786622627996e-05,1.149507778946152342e-04,8.857304503711434468e-05
3.106917300000000068e+03,9.821244642004323968e-05,1.138044403175950581e-04,8.748021681893820628e-05
3.108845859999999902e+03,9.691684038516514899e-05,1.126856478830875883e-04,8.641949907506148360e-05
3.110774420000000191e+03,9.566081132382287845e-05,1.115931045234747418e-04,8.538927731112831655e-05
3.112702990000000227e+03,9.444240929532411559e-05,1.105256037099142704e-04,8.438804830306383868e-05
3.114631550000000061e+03,9.325982977614590214e-05,1.094820367032209676e-04,8.341442550944566951e-05
3.116560120000000097e+03,9.211135983935538800e-05,1.084613471688360955e-04,8.246709459139230395e-05
3.118488679999999931e+03,9.099541812773593165e-05,1.074625682444770350e-04,8.154484617986413762e-05
3.120417249999999967e+03,8.991049888810506024e-05,1.064847745504952399e-04,8.064652964508609002e-05
3.122345809999999801e+03,8.885521076101466774e-05,1.055271185670052074e-04,7.977108513993929402e-05
3.124274379999999837e+03,8.782822487687197942e-05,1.045887854653296278e-04,7.891750066016546940e-05
3.126202940000000126e+03,8.682831240071357717e-05,1.036690287002292181e-04,7.808484325938834872e-05
3.128131499999999960e+03,8.585430116711248374e-05,1.027671319348081447e-04,7.727222312705936511e-05
3.130060069999999996e+03,8.490508703018756888e-05,1.018824206355257170e-04,7.647880310024424719e-05
3.131988629999999830e+03,8.397964323558826437e-05,1.010142723089424091e-04,7.570380668039601482e-05
3.133917199999999866e+03,8.307698188452870955e-05,1.001620817732052667e-04,7.494648595368265940e-05
3.135845760000000155e+03,8.219618831743022316e-05,9.932529460333342950e-05,7.420615054172784728e-05
3.137774330000000191e+03,8.133637994573875228e-05,9.850336941011807060e-05,7.348213322828059293e-05
3.139702890000000025e+03,8.049673940449654324e-05,9.769581040885187489e-05,7.277381799093260071e-05
3.141631460000000061e+03,7.967647573026338413e-05,9.690213133885857300e-05,7.208060748107843543e-05
3.143560019999999895e+03,7.887485631895963358e-05,9.612188716474136555e-05,7.140195015055354863e-05
3.145488580000000184e+03,7.809117423272466470e-05,9.535464342707315928e-05,7.073731280652498297e-05
3.147417150000000220e+03,7.732475891420043785e-05,9.459998736590612405e-05,7.008618980097114295e-05
3.149345710000000054e+03,7.657498541132716486e-05,9.385753795227744320e-05,6.944811106149449047e-05
3.151274280000000090e+03,7.584124466550527083e-05,9.312691736139031787e-05,6.882261699302042195e-05
3.153202839999999924e+03,7.512297267451714612e-05,9.240778058701024295e-05,6.820928344874304381e-05
3.155131409999999960e+03,7.441961823065809385e-05,9.169978402472482603e-05,6.760769437845704161e-05
3.157059969999999794e+03,7.373067104801867997e-05,9.100261429368776975e-05,6.701746598968162790e-05
3.158988539999999830e+03,7.305563101226861201e-05,9.031595791886906914e-05,6.643822058746484205e-05
3.160917100000000119e+03,7.239403531967419925e-05,8.963952938668103064e-05,6.586960995802647258e-05
3.162845659999999953e+03,7.174543244359331620e-05,8.897304527696783382e-05,6.531129317167043760e-05
3.164774229999999989e+03,7.110939168067908751e-05,8.831623442680582058e-05,6.476294487715323212e-05
3.166702789999999823e+03,7.048551156945309952e-05,8.766884721923845101e-05,6.422426270190276633e-05
3.168631359999999859e+03,6.987339586826003389e-05,8.703063121802278202e-05,6.369494664610447201e-05
3.170559920000000147e+03,6.927267842397191798e-05,8.640135742610930065e-05,6.317472066420673840e-05
3.172488490000000183e+03,6.868299681839536836e-05,8.578079324494073006e-05,6.266330998236316222e-05
3.174417050000000017e+03,6.810401640478446969e-05,8.516872806052736152e-05,6.216046201402694517e-05
3.176345620000000054e+03,6.753540500533032165e-05,8.456494700856973315e-05,6.166592451318703475e-05
3.178274179999999888e+03,6.697685615605389298e-05,8.396925591368127335e-05,6.117946585392457356e-05
3.180202740000000176e+03,6.642806760241470919e-05,8.338145884098668338e-05,6.070085642466666964e-05
3.182131310000000212e+03,6.588874968724853579e-05,8.280136727459866874e-05,6.022987599170465919e-05
3.184059870000000046e+03,6.535863286982418019e-05,8.222880858454556475e-05,5.976632036228198724e-05
3.185988440000000082e+03,6.483744766647069556e-05,8.166360472010956583e-05,5.930998393568176193e-05
3.187916999999999916e+03,6.432494608075821222e-05,8.110559563766805741e-05,5.886067851506183307e-05
3.189845569999999952e+03,6.382087944555863584e-05,8.055461554436508728e-05,5.841821397702091174e-05
3.191774129999999786e+03,6.332501918791019323e-05,8.001051576116027624e-05,5.798241654187237325e-05
3.193702690000000075e+03,6.283713795243916686e-05,7.947314436220415991e-05,5.755311227487309685e-05
3.195631260000000111e+03,6.235701718530031496e-05,7.894235464830111403e-05,5.713013379152120718e-05
3.197559819999999945e+03,6.188445399884430248e-05,7.841801300728378800e-05,5.671332637599832074e-05
3.199488389999999981e+03,6.141924344902702638e-05,7.789997950635685028e-05,5.630253241671885053e-05
3.201416949999999815e+03,6.096119777175348377e-05,7.738812943369279310e-05,5.589760842510999348e-05
3.203345519999999851e+03,6.051012673029517786e-05,7.688233160638419767e-05,5.549840773254500906e-05
3.205274080000000140e+03,6.006585628959532997e-05,7.638246941716872517e-05,5.510479704626498003e-05
3.207202650000000176e+03,5.962820958845270513e-05,7.588841967206287804e-05,5.471663965581189559e-05
3.209131210000000010e+03,5.919702507757179666e-05,7.540007316010098669e-05,5.433381154589662888e-05
3.211059769999999844e+03,5.877214026919894472e-05,7.491731648651101753e-05,5.395618703070804919e-05
3.212988339999999880e+03,5.835339842789643075e-05,7.444003973800482343e-05,5.358364471856069553e-05
3.214916900000000169e+03,5.794065468732155781e-05,7.396814363434747882e-05,5.321607300124375583e-05
3.216845470000000205e+03,5.753376069224436283e-05,7.350152213982527269e-05,5.285335642189007972e-05
3.218774030000000039e+03,5.713258149910144902e-05,7.304008191313772296e-05,5.249539075994008944e-05
3.220702600000000075e+03,5.673697848147032105e-05,7.258372282790180130e-05,5.214206782592203319e-05
3.222631159999999909e+03,5.634682577335187783e-05,7.213235700157610787e-05,5.179329016455899644e-05
3.224559729999999945e+03,5.596199366455762000e-05,7.168588975389975104e-05,5.144895625515145130e-05
3.226488289999999779e+03,5.558236460643747358e-05,7.124423822916408147e-05,5.110897484820532585e-05
3.228416850000000068e+03,5.520781900226241366e-05,7.080731502921585013e-05,5.077325228269136359e-05
3.230345420000000104e+03,5.483824114839048742e-05,7.037503517554082781e-05,5.044169782122358265e-05
3.232273979999999938e+03,5.447352470899287396e-05,6.994732263457529209e-05,5.011422859365321087e-05
